Date,Price
8/4/2019,"1,300.0"
9/4/2019,"1,303.0"
10/4/2019,"1,305.5"
11/4/2019,"1,298.8"
12/4/2019,"1,294.3"
15/4/2019,"1,285.7"
16/4/2019,"1,276.4"
17/4/2019,"1,275.9"
18/4/2019,"1,275.7"
19/4/2019,"1,275.7"
22/4/2019,"1,275.7"
23/4/2019,"1,269.5"
24/4/2019,"1,271.7"
25/4/2019,"1,280.8"
26/4/2019,"1,284.2"
29/4/2019,"1,279.5"
30/4/2019,"1,282.3"
1/5/2019,"1,283.8"
2/5/2019,"1,271.0"
3/5/2019,"1,278.6"
6/5/2019,"1,278.6"
7/5/2019,"1,281.2"
8/5/2019,"1,285.2"
9/5/2019,"1,286.1"
10/5/2019,"1,287.1"
13/5/2019,"1,295.6"
14/5/2019,"1,298.4"
15/5/2019,"1,299.1"
16/5/2019,"1,291.7"
17/5/2019,"1,280.8"
20/5/2019,"1,276.9"
21/5/2019,"1,271.2"
22/5/2019,"1,273.8"
23/5/2019,"1,283.7"
24/5/2019,"1,282.5"
27/5/2019,"1,282.5"
28/5/2019,"1,278.3"
29/5/2019,"1,281.7"
30/5/2019,"1,281.0"
31/5/2019,"1,295.6"
3/6/2019,"1,317.1"
4/6/2019,"1,324.3"
5/6/2019,"1,335.1"
6/6/2019,"1,335.5"
7/6/2019,"1,340.7"
10/6/2019,"1,328.6"
11/6/2019,"1,324.3"
12/6/2019,"1,332.4"
13/6/2019,"1,335.9"
14/6/2019,"1,351.3"
17/6/2019,"1,341.3"
18/6/2019,"1,341.4"
19/6/2019,"1,344.1"
20/6/2019,"1,379.5"
21/6/2019,"1,397.2"
24/6/2019,"1,405.7"
25/6/2019,"1,431.4"
26/6/2019,"1,404.0"
27/6/2019,"1,402.5"
28/6/2019,"1,409.0"
1/7/2019,"1,390.1"
2/7/2019,"1,391.1"
3/7/2019,"1,413.5"
4/7/2019,"1,414.9"
5/7/2019,"1,388.7"
8/7/2019,"1,400.1"
9/7/2019,"1,391.6"
10/7/2019,"1,408.3"
11/7/2019,"1,413.8"
12/7/2019,"1,407.6"
15/7/2019,"1,412.4"
16/7/2019,"1,409.9"
17/7/2019,"1,410.4"
18/7/2019,"1,417.5"
19/7/2019,"1,439.7"
22/7/2019,"1,427.8"
23/7/2019,"1,425.6"
24/7/2019,"1,427.0"
25/7/2019,"1,416.1"
26/7/2019,"1,420.4"
29/7/2019,"1,419.1"
30/7/2019,"1,425.9"
31/7/2019,"1,427.6"
1/8/2019,"1,406.8"
2/8/2019,"1,441.8"
5/8/2019,"1,465.3"
6/8/2019,"1,465.3"
7/8/2019,"1,506.1"
8/8/2019,"1,495.8"
9/8/2019,"1,497.7"
12/8/2019,"1,504.7"
13/8/2019,"1,498.4"
14/8/2019,"1,513.3"
15/8/2019,"1,515.7"
16/8/2019,"1,515.3"
19/8/2019,"1,496.6"
20/8/2019,"1,504.6"
21/8/2019,"1,503.3"
22/8/2019,"1,502.1"
23/8/2019,"1,503.8"
26/8/2019,"1,503.8"
27/8/2019,"1,533.0"
28/8/2019,"1,537.2"
29/8/2019,"1,540.2"
30/8/2019,"1,528.4"
2/9/2019,"1,526.0"
3/9/2019,"1,537.9"
4/9/2019,"1,546.1"
5/9/2019,"1,529.1"
6/9/2019,"1,523.7"
9/9/2019,"1,509.2"
10/9/2019,"1,498.3"
11/9/2019,"1,490.7"
12/9/2019,"1,515.2"
13/9/2019,"1,503.1"
16/9/2019,"1,497.2"
17/9/2019,"1,502.1"
18/9/2019,"1,503.5"
19/9/2019,"1,500.7"
20/9/2019,"1,501.9"
23/9/2019,"1,522.1"
24/9/2019,"1,520.7"
25/9/2019,"1,528.8"
26/9/2019,"1,506.4"
27/9/2019,"1,489.9"
30/9/2019,"1,485.3"
1/10/2019,"1,473.5"
2/10/2019,"1,492.6"
3/10/2019,"1,517.1"
4/10/2019,"1,499.2"
7/10/2019,"1,501.3"
8/10/2019,"1,505.9"
9/10/2019,"1,507.3"
10/10/2019,"1,494.8"
11/10/2019,"1,479.2"
14/10/2019,"1,490.6"
15/10/2019,"1,487.8"
16/10/2019,"1,485.1"
17/10/2019,"1,492.7"
18/10/2019,"1,490.0"
21/10/2019,"1,491.7"
22/10/2019,"1,485.4"
23/10/2019,"1,494.5"
24/10/2019,"1,496.6"
25/10/2019,"1,513.5"
28/10/2019,"1,492.4"
29/10/2019,"1,486.8"
30/10/2019,"1,492.1"
31/10/2019,"1,511.0"
1/11/2019,"1,508.8"
4/11/2019,"1,509.5"
5/11/2019,"1,489.0"
6/11/2019,"1,486.1"
7/11/2019,"1,484.3"
8/11/2019,"1,464.2"
11/11/2019,"1,458.7"
12/11/2019,"1,452.1"
13/11/2019,"1,462.9"
14/11/2019,"1,466.7"
15/11/2019,"1,466.9"
18/11/2019,"1,467.7"
19/11/2019,"1,468.5"
20/11/2019,"1,471.7"
21/11/2019,"1,467.1"
22/11/2019,"1,464.5"
25/11/2019,"1,458.4"
26/11/2019,"1,454.7"
27/11/2019,"1,454.4"
28/11/2019,"1,454.7"
29/11/2019,"1,460.2"
2/12/2019,"1,461.2"
3/12/2019,"1,477.3"
4/12/2019,"1,475.1"
5/12/2019,"1,476.0"
6/12/2019,"1,459.7"
9/12/2019,"1,461.7"
10/12/2019,"1,465.0"
11/12/2019,"1,466.8"
12/12/2019,"1,467.8"
13/12/2019,"1,466.6"
16/12/2019,"1,477.9"
17/12/2019,"1,475.8"
18/12/2019,"1,474.1"
19/12/2019,"1,476.7"
20/12/2019,"1,479.0"
23/12/2019,"1,482.1"
24/12/2019,"1,482.1"
25/12/2019,"1,482.1"
26/12/2019,"1,482.1"
27/12/2019,"1,511.5"
30/12/2019,"1,514.8"
31/12/2019,"1,514.8"
1/1/2020,"1,514.8"
2/1/2020,"1,527.1"
3/1/2020,"1,548.8"
6/1/2020,"1,573.1"
7/1/2020,"1,567.9"
8/1/2020,"1,572.0"
9/1/2020,"1,550.8"
10/1/2020,"1,553.6"
13/1/2020,"1,549.9"
14/1/2020,"1,545.1"
15/1/2020,"1,549.0"
16/1/2020,"1,554.6"
17/1/2020,"1,557.6"
20/1/2020,"1,560.2"
21/1/2020,"1,551.3"
22/1/2020,"1,556.9"
23/1/2020,"1,562.9"
24/1/2020,"1,564.3"
27/1/2020,"1,580.1"
28/1/2020,"1,574.0"
29/1/2020,"1,573.5"
30/1/2020,"1,578.3"
31/1/2020,"1,584.2"
3/2/2020,"1,574.8"
4/2/2020,"1,558.4"
5/2/2020,"1,553.3"
6/2/2020,"1,563.3"
7/2/2020,"1,572.7"
10/2/2020,"1,573.2"
11/2/2020,"1,570.5"
12/2/2020,"1,563.7"
13/2/2020,"1,575.1"
14/2/2020,"1,581.4"
17/2/2020,"1,580.8"
18/2/2020,"1,589.9"
19/2/2020,"1,604.2"
20/2/2020,"1,619.0"
21/2/2020,"1,643.3"
24/2/2020,"1,671.7"
25/2/2020,"1,650.3"
26/2/2020,"1,634.9"
27/2/2020,"1,652.0"
28/2/2020,"1,609.9"
2/3/2020,"1,599.7"
3/3/2020,"1,615.5"
4/3/2020,"1,641.9"
5/3/2020,"1,659.6"
6/3/2020,"1,683.7"
9/3/2020,"1,672.5"
10/3/2020,"1,655.7"
11/3/2020,"1,653.8"
12/3/2020,"1,570.7"
13/3/2020,"1,562.8"
16/3/2020,"1,487.7"
17/3/2020,"1,536.2"
18/3/2020,"1,498.2"
19/3/2020,"1,474.3"
20/3/2020,"1,494.4"
23/3/2020,"1,525.4"
24/3/2020,"1,605.8"
25/3/2020,"1,605.5"
26/3/2020,"1,634.8"
27/3/2020,"1,617.3"
30/3/2020,"1,618.3"
31/3/2020,"1,609.0"
1/4/2020,"1,576.6"
2/4/2020,"1,616.8"
3/4/2020,"1,613.1"
6/4/2020,"1,648.3"
7/4/2020,"1,649.3"
8/4/2020,"1,647.8"
9/4/2020,"1,680.7"
10/4/2020,"1,680.7"
13/4/2020,"1,680.7"
14/4/2020,"1,741.9"
15/4/2020,"1,718.7"
16/4/2020,"1,729.5"
17/4/2020,"1,692.6"
20/4/2020,"1,686.2"
21/4/2020,"1,682.1"
22/4/2020,"1,710.6"
23/4/2020,"1,736.3"
24/4/2020,"1,715.9"
27/4/2020,"1,715.0"
28/4/2020,"1,691.6"
29/4/2020,"1,703.4"
30/4/2020,"1,702.8"
1/5/2020,"1,686.3"
4/5/2020,"1,709.1"
5/5/2020,"1,699.6"
6/5/2020,"1,691.5"
7/5/2020,"1,704.1"
8/5/2020,"1,704.1"
11/5/2020,"1,702.8"
12/5/2020,"1,702.4"
13/5/2020,"1,708.4"
14/5/2020,"1,731.6"
15/5/2020,"1,735.4"
18/5/2020,"1,734.7"
19/5/2020,"1,738.0"
20/5/2020,"1,748.3"
21/5/2020,"1,724.9"
22/5/2020,"1,733.6"
